image_path,area,perimeter,eccentricity,solidity,extent,major_axis_length,minor_axis_length
ventral/south_ventral/fv_lac_14_v_resized.jpg,3103.0,244.61017305526644,0.9171517605308735,0.951840490797546,0.7722747635639622,100,39.78669180633442
ventral/south_ventral/fv_pa_94_v_resized.jpg,3611.0,251.75230867899737,0.8869719335119768,0.967577706323687,0.8092783505154639,100,46.15723916128972
ventral/south_ventral/fv_pa_19_v_resized.jpg,3615.0,258.16652224137044,0.8837330197270565,0.9421422986708365,0.8096304591265397,100,46.81358319347994
ventral/south_ventral/fv_ba_71_v_resized.jpg,3275.0,248.8528137423857,0.9071966411371598,0.9573224203449284,0.777171333649739,100,41.969438437327796
ventral/south_ventral/fv_lac_36_v_resized.jpg,3242.0,248.8528137423857,0.9100095693437068,0.9557783018867925,0.7876579203109816,100,41.465053109937514
ventral/south_ventral/fv_ba_15_v_resized.jpg,3424.0,245.1959594928933,0.8992390592521272,0.9732802728823196,0.8209062574922081,100,43.73528362880591
ventral/south_ventral/fv_ba_96_v_resized.jpg,3662.0,255.09545442950497,0.8827996152377976,0.9563854792373988,0.7865120274914089,100,46.87939577850478
ventral/south_ventral/fv_lac_2_v_resized.jpg,3342.0,245.53910524340097,0.9030076157508442,0.9628349178910977,0.809593023255814,100,42.909418784743096
ventral/south_ventral/fv_ba_47_v_resized.jpg,3826.0,261.9238815542512,0.8718204793514023,0.9605824755209641,0.7652,100,48.90028621995365
ventral/south_ventral/fv_ba_32_v_resized.jpg,3879.0,263.8528137423857,0.8701918353603834,0.9584877687175686,0.7758,100,49.40723706913969
ventral/south_ventral/fv_pa_29_v_resized.jpg,3513.0,245.095454429505,0.8930482618331365,0.9747502774694784,0.8147031539888683,100,44.99038157315041
ventral/south_ventral/fv_pa_63_v_resized.jpg,3253.0,246.61017305526642,0.9097110897713835,0.9693087008343266,0.8298469387755102,100,41.5752895938284
ventral/south_ventral/fv_la_8_v_resized.jpg,3610.0,252.2670273047588,0.8861404756246771,0.9555320275277925,0.7753436426116839,100,46.302695571749034
ventral/south_ventral/fv_ba_20_v_resized.jpg,3973.0,261.2375900532359,0.8614825493583912,0.9685519258898099,0.7868884927708457,100,50.740431631907775
ventral/south_ventral/fv_pa_72_v_resized.jpg,3873.0,263.58073580374355,0.8679468758897388,0.9617581326049168,0.7985567010309278,100,49.6104785213081
ventral/south_ventral/fv_ba_54_v_resized.jpg,3311.0,243.53910524340094,0.9063624040460609,0.9616613418530351,0.8020833333333334,100,42.33380491828124
ventral/south_ventral/fv_lac_32_v_resized.jpg,2594.0,232.63961030678928,0.940833725103318,0.936800288912965,0.7947303921568627,100,33.7824146857231
ventral/south_ventral/fv_pa_3_v_resized.jpg,3431.0,262.96551211459376,0.8983973715871454,0.9530555555555555,0.7624444444444445,100,43.84074648178481
ventral/south_ventral/fv_lac_25_v_resized.jpg,3434.0,256.7817459305202,0.8952949754257847,0.9538888888888889,0.8045923149015932,100,44.46363076829621
ventral/south_ventral/fv_ba_41_v_resized.jpg,3711.0,259.2375900532359,0.8798586123369363,0.9561968564802886,0.7649969078540507,100,47.46782788339386
ventral/south_ventral/fv_ba_13_v_resized.jpg,3293.0,246.8528137423857,0.9059233761018718,0.9536634810309875,0.7735494479680526,100,42.30307999252076
ventral/south_ventral/fv_pa_61_v_resized.jpg,3613.0,253.09545442950497,0.8866633335959295,0.9725437415881562,0.8192743764172336,100,46.17787136522775
ventral/south_ventral/fv_la_11_v_resized.jpg,2849.0,237.05382386916236,0.9298123591135666,0.9528428093645485,0.841903073286052,100,36.82381200283013
ventral/south_ventral/fv_lac_24_v_resized.jpg,3253.0,251.19595949289334,0.9079372322864454,0.9423522595596755,0.7301907968574636,100,41.876740017650896
ventral/south_ventral/fv_lac_3_v_resized.jpg,2959.0,248.95331880577405,0.9237148673556742,0.9293341708542714,0.8071467539552646,100,38.362577552840285
ventral/south_ventral/fv_PuRo__3_v_resized.jpg,4204.0,263.3380951166243,0.841945939470714,0.9774471053243432,0.8166278166278166,100,53.78188936053737
ventral/south_ventral/fv_ba_45_v_resized.jpg,3910.0,259.095454429505,0.8644546797299119,0.9651937793137497,0.7903780068728522,100,50.105206850449115
ventral/south_ventral/fv_PuRo__15_v_resized.jpg,3786.0,262.06601717798213,0.8758030489975783,0.9587237275259559,0.7726530612244898,100,48.30366082643672
ventral/south_ventral/fv_pa_30_v_resized.jpg,3516.0,266.3086578651014,0.8933728333650501,0.9489878542510122,0.7799467613132209,100,44.93603257861728
ventral/south_ventral/fv_lac_7_v_resized.jpg,3059.0,240.36753236814712,0.9184028778703053,0.9625550660792952,0.7803571428571429,100,39.40036411098602
ventral/south_ventral/fv_lac_34_v_resized.jpg,3207.0,248.12489168102783,0.9123337881377882,0.9558867362146051,0.7871870397643593,100,40.958035855115604
ventral/south_ventral/fv_ba_10_v_resized.jpg,3295.0,255.61017305526642,0.9063112230448064,0.9501153402537486,0.7982073643410853,100,42.26349869617099
ventral/south_ventral/fv_ba_64_v_resized.jpg,3981.0,278.2081528017131,0.8560783503017795,0.9492131616595136,0.7436951242294041,100,51.4434741915806
ventral/south_ventral/fv_lac_13_v_resized.jpg,3487.0,252.2670273047588,0.8931579339979858,0.9535138091331693,0.8071759259259259,100,44.91488478536347
ventral/south_ventral/fv_pa_88_v_resized.jpg,3307.0,246.5096679918781,0.9042607174169554,0.9524769585253456,0.7748359887535146,100,42.594419669008985
ventral/south_ventral/fv_ba_93_v_resized.jpg,3836.0,258.4091629284897,0.8697084061767728,0.963819095477387,0.7749494949494949,100,49.167225848538806
ventral/south_ventral/fv_ba_22_v_resized.jpg,3706.0,252.61017305526642,0.8814666107013067,0.969395762490191,0.8220940550133097,100,47.29838307107846
ventral/south_ventral/fv_ThHe__3_v_resized.jpg,3669.0,255.4386001800126,0.8831966765840507,0.9594665271966527,0.7640566430653895,100,46.88434022606625
ventral/south_ventral/fv_la_5_v_resized.jpg,3461.0,249.7817459305202,0.8958591842529569,0.9651422197434467,0.7848072562358277,100,44.32294678882842
ventral/south_ventral/fv_pa_65_v_resized.jpg,3393.0,243.78174593052023,0.9010145088434782,0.9738805970149254,0.8415178571428571,100,43.383021996706105
ventral/south_ventral/fv_pa_70_v_resized.jpg,3567.0,274.35028842544403,0.8892802493074186,0.9604200323101777,0.8256944444444444,100,45.683713602901115
ventral/south_ventral/fv_pa_84_v_resized.jpg,3424.0,254.40916292848974,0.8998633645018924,0.9615276607694467,0.7860422405876951,100,43.65009376057703
ventral/south_ventral/fv_sj_17_v_resized.jpg,3348.0,242.12489168102783,0.9037942545552298,0.9718432510885341,0.8303571428571429,100,42.851832496128814
ventral/south_ventral/fv_ba_94_v_resized.jpg,3609.0,251.43860018001263,0.8850175667821235,0.9691192266380236,0.8088301210219633,100,46.326925686747856
ventral/south_ventral/fv_BaHaMa__10_v_resized.jpg,3589.0,256.58073580374355,0.8873290061053654,0.9570666666666666,0.7961401952085182,100,46.02077183355408
ventral/south_ventral/fv_sj_21_v_resized.jpg,2721.0,239.1959594928933,0.9356998900948661,0.9373062349293834,0.8183458646616542,100,35.240143995723834
ventral/south_ventral/fv_ba_36_v_resized.jpg,3491.0,252.26702730475878,0.893578618178798,0.9517448200654307,0.7997709049255441,100,44.82465367332389
ventral/south_ventral/fv_ba_65_v_resized.jpg,3454.0,242.8528137423857,0.8955645259413773,0.9702247191011236,0.8092783505154639,100,44.32869991066869
ventral/south_ventral/fv_sj_unknown1_v_resized.jpg,2829.0,244.75230867899734,0.9320572813221277,0.9442590120160214,0.8048364153627312,100,36.2611095502241
ventral/south_ventral/fv_ba_9_v_resized.jpg,3645.0,250.40916292848976,0.8850090057472433,0.9704472843450479,0.7833655705996132,100,46.536516902589135
ventral/south_ventral/fv_pb_12_v_resized.jpg,3632.0,250.8528137423857,0.8837805637182753,0.9626292075271667,0.822463768115942,100,46.747414777935624
ventral/south_ventral/fv_la_unknown_v_resized.jpg,2900.0,236.95331880577405,0.9283177274104157,0.9526938239159002,0.7949561403508771,100,37.21288013371239
ventral/south_ventral/fv_ba_68_v_resized.jpg,3676.0,250.0243866176395,0.8816656664998768,0.964070285864149,0.832427536231884,100,47.16640164328258
ventral/south_ventral/fv_PuPe__15_v_resized.jpg,3503.0,265.5512985522207,0.8928280675426622,0.9444594230250741,0.7615217391304347,100,45.02303386129406
ventral/south_ventral/fv_pa_89_v_resized.jpg,4053.0,266.3086578651014,0.8548929895624875,0.9677650429799427,0.8027332144979203,100,51.89224196319844
ventral/south_ventral/fv_PuRo__10_v_resized.jpg,4464.0,273.5512985522207,0.8195864656523866,0.9622763526622117,0.7696551724137931,100,57.27531951783941
ventral/south_ventral/fv_pb_19_v_resized.jpg,3554.0,253.92388155425118,0.8887698787666443,0.951794322442421,0.7716022579244464,100,45.77103772411038
ventral/south_ventral/fv_pa_16_v_resized.jpg,3526.0,265.75840533340727,0.8920456284492058,0.956592512208356,0.799546485260771,100,45.223605652069004
ventral/south_ventral/fv_lac_22_v_resized.jpg,3109.0,243.4386001800126,0.917445046105709,0.9530962599632128,0.7817450339451848,100,39.787163246614654
ventral/south_ventral/fv_pa_104_v_resized.jpg,3715.0,274.27922061357856,0.8783584049137695,0.9467380224260958,0.781611613717652,100,47.808495444542686
ventral/south_ventral/fv_PuRo__37_v_resized.jpg,3604.0,260.2670273047588,0.8866203457451101,0.9577464788732394,0.7913921826965306,100,46.1916787140038
ventral/south_ventral/fv_lac_38_v_resized.jpg,3499.0,259.3380951166243,0.8937086609447144,0.9454201567144015,0.7923460144927537,100,44.98420610771238
ventral/south_ventral/fv_pa_35_v_resized.jpg,3316.0,245.19595949289334,0.9053803745168004,0.9614380979994201,0.811750305997552,100,42.48204002843762
ventral/south_ventral/fv_ba_8_v_resized.jpg,3837.0,258.16652224137044,0.8707132939935293,0.9647975861201911,0.7911340206185568,100,49.10430212989486
ventral/south_ventral/fv_pa_37_v_resized.jpg,4011.0,270.33809511662423,0.8581050581422116,0.9575077584148961,0.7791375291375291,100,51.31652707033973
ventral/south_ventral/fv_lac_39_v_resized.jpg,3441.0,254.16652224137047,0.896997324092994,0.9584958217270195,0.7646666666666667,100,44.090307292853296
ventral/south_ventral/fv_pa_2_v_resized.jpg,3670.0,249.92388155425118,0.8815939594622323,0.9688489968321014,0.813386524822695,100,47.059287089449946
ventral/south_ventral/fv_ba_29_v_resized.jpg,3109.0,253.23759005323592,0.9174475034619185,0.9375753920386007,0.7553449951409135,100,39.84812747765693
ventral/south_ventral/fv_ba_66_v_resized.jpg,3267.0,241.53910524340094,0.90849108954544,0.9688612099644128,0.8300304878048781,100,41.808660878795926
ventral/south_ventral/fv_pa_83_v_resized.jpg,3987.0,259.6812408671319,0.8608443396436736,0.9726762625030495,0.8054545454545454,100,50.85906720579756
ventral/south_ventral/fv_PuPe__12_v_resized.jpg,2645.0,234.95331880577402,0.9404234479065535,0.9510967277957569,0.8188854489164087,100,33.99379092182561
ventral/south_ventral/fv_sj_30_v_resized.jpg,2533.0,233.29646455628165,0.94559826274782,0.9360679970436068,0.7760416666666666,100,32.58827003891252
ventral/south_ventral/fv_ba_69_v_resized.jpg,3436.0,249.4386001800126,0.8988321341482077,0.9627346595685066,0.7712682379349046,100,43.85898542802931
ventral/south_ventral/fv_lac_30_v_resized.jpg,2983.0,234.71067811865476,0.9239682156627235,0.9716612377850163,0.8311507383672332,100,38.2237134816839
ventral/south_ventral/fv_la_12_v_resized.jpg,2977.0,235.29646455628165,0.9232553388839315,0.9665584415584415,0.8469416785206259,100,38.41638131671815
ventral/south_ventral/fv_PuRo__9_v_resized.jpg,3845.0,263.3380951166243,0.8716092583223436,0.9648682559598495,0.8091329966329966,100,49.11220525193441
ventral/south_ventral/fv_sj_34_v_resized.jpg,3273.0,246.12489168102786,0.9067389521391956,0.9581381733021077,0.7847039079357468,100,42.00095443139956
ventral/south_ventral/fv_pa_93_v_resized.jpg,3505.0,247.95331880577402,0.893313866979009,0.9676974047487575,0.829782196969697,100,44.90895026192343
ventral/south_ventral/fv_pa_109_v_resized.jpg,2823.0,239.4386001800126,0.929863421832297,0.9391217564870259,0.8342198581560284,100,36.76753911020923
ventral/south_ventral/fv_la_16_v_resized.jpg,3323.0,248.7878425849301,0.9055723620171711,0.9507868383404864,0.7535147392290249,100,42.451388707071246
ventral/south_ventral/fv_lac_37_v_resized.jpg,3389.0,249.4386001800126,0.901575086645685,0.9557247602932882,0.7684807256235827,100,43.28473441023849
ventral/south_ventral/fv_ba_56_v_resized.jpg,3334.0,251.4386001800126,0.9056938428288691,0.9605301065975224,0.7653810835629018,100,42.50629979183669
ventral/south_ventral/fv_sj_22_v_resized.jpg,2944.0,247.92388155425118,0.9241450080983872,0.936684696150175,0.7986977753662506,100,38.17357030909943
ventral/south_ventral/fv_sj_19_v_resized.jpg,4603.0,291.1076477383248,0.7977046874305626,0.9498555509698721,0.7093542918785637,100,60.17975212169441
ventral/south_ventral/fv_pb_20_v_resized.jpg,2954.0,256.40916292848976,0.9221681504245306,0.9208229426433915,0.7104377104377104,100,38.670706136076745
ventral/south_ventral/fv_pa_26_v_resized.jpg,3664.0,257.2375900532359,0.8832218474799598,0.9629434954007884,0.7633333333333333,100,46.8309631943304
ventral/south_ventral/fv_ba_38_v_resized.jpg,3047.0,241.4386001800126,0.9203277436793506,0.9545739348370927,0.8138354700854701,100,39.0813512271676
ventral/south_ventral/fv_sj_14_v_resized.jpg,3204.0,244.75230867899734,0.9127468105295127,0.9615846338535414,0.7893569844789357,100,40.88734004385896
ventral/south_ventral/fv_sj_29_v_resized.jpg,2803.0,243.71067811865478,0.9289326646141293,0.9312292358803986,0.7891328828828829,100,36.78924742573401
ventral/south_ventral/fv_pa_20_v_resized.jpg,3566.0,256.99494936611666,0.8888657839261069,0.962742980561555,0.7675419715884632,100,45.69865308097801
ventral/south_ventral/fv_pa_107_v_resized.jpg,3341.0,246.09545442950497,0.9032329887391141,0.9633794694348328,0.8035113035113035,100,42.86370508029352
ventral/south_ventral/fv_ba_43_v_resized.jpg,3455.0,254.61017305526642,0.8962125139633843,0.9573288999722915,0.8012523191094619,100,44.36670575861036
ventral/south_ventral/fv_BaHaMa__2_v_resized.jpg,2843.0,250.7523086789974,0.931018271992853,0.9407677035076109,0.7712967986977753,100,36.45982103785697
ventral/south_ventral/fv_pa_32_v_resized.jpg,3871.0,264.2375900532359,0.8682180090320237,0.9634146341463414,0.7666864725688255,100,49.53635136514474
ventral/south_ventral/fv_ba_61_v_resized.jpg,3483.0,249.78174593052023,0.8946434683543554,0.9720904270164666,0.8350515463917526,100,44.62895111229563
ventral/south_ventral/fv_pa_78_v_resized.jpg,3189.0,244.5391052434009,0.9129705019943781,0.9631531259438236,0.83046875,100,40.85314602583167
ventral/south_ventral/fv_pb_9_v_resized.jpg,3826.0,258.5096679918781,0.8698849841769546,0.9545908183632734,0.7970833333333334,100,49.27357598618754
ventral/south_ventral/fv_pa_14_v_resized.jpg,3404.0,248.0538238691624,0.8990073571128291,0.9728493855387254,0.8739409499358152,100,43.79227943013928
ventral/south_ventral/fv_pa_4_v_resized.jpg,3801.0,250.99494936611666,0.8748458722374367,0.9741158380317786,0.7835497835497836,100,48.46860197886863
ventral/south_ventral/fv_ba_59_v_resized.jpg,4010.0,273.237590053236,0.859961441999274,0.9473186865107489,0.7218721872187218,100,51.16309520011751
ventral/south_ventral/fv_pa_1_v_resized.jpg,3848.0,254.16652224137047,0.8694360813755807,0.9641693811074918,0.7699079631852741,100,49.28628765458451
ventral/south_ventral/fv_pb_17_v_resized.jpg,3393.0,255.82337649086284,0.9006275532755021,0.9536256323777403,0.786873840445269,100,43.43602859447104
ventral/south_ventral/fv_ba_4_v_resized.jpg,3106.0,250.0660171779821,0.9079644626925752,0.9029069767441861,0.7189814814814814,100,41.897642904831606
ventral/south_ventral/fv_pa_62_v_resized.jpg,3850.0,263.75230867899734,0.8705189914685528,0.9661229611041405,0.8268900343642611,100,49.27193603985538
ventral/south_ventral/fv_pa_68_v_resized.jpg,3250.0,254.75230867899737,0.9090917775504783,0.9497369959088252,0.7386363636363636,100,41.57988843823068
ventral/south_ventral/fv_sj_2_v_resized.jpg,3607.0,258.2670273047588,0.885667703159505,0.9580345285524569,0.8001330967169477,100,46.42369900254921
ventral/south_ventral/fv_pa_45_v_resized.jpg,3080.0,246.75230867899734,0.9176090322034169,0.9450751764344891,0.7938144329896907,100,39.701382485134815
ventral/south_ventral/fv_pa_111_v_resized.jpg,3504.0,259.8233764908628,0.8944856843974702,0.9586867305061559,0.785298072613178,100,44.74242998614673
ventral/south_ventral/fv_pa_67_v_resized.jpg,3352.0,262.27922061357856,0.9023171646533829,0.95662100456621,0.7954437588989084,100,42.98762469773527
ventral/south_ventral/fv_ba_95_v_resized.jpg,3291.0,250.4386001800126,0.9067655326624084,0.9443328550932568,0.7791193181818182,100,42.15506961350769
ventral/south_ventral/fv_ba_17_v_resized.jpg,4415.0,270.4386001800126,0.8237069784411823,0.9669294787560228,0.8044825072886297,100,56.63193707180095
ventral/south_ventral/fv_pa_42_v_resized.jpg,3279.0,261.2375900532359,0.9074653604111784,0.9408895265423243,0.7682755388940956,100,42.02965624583026
ventral/south_ventral/fv_ba_26_v_resized.jpg,3429.0,248.71067811865476,0.8970925854259105,0.9689177733823114,0.8504464285714286,100,44.08447259210186
ventral/south_ventral/fv_BaHaMa__3_v_resized.jpg,3649.0,258.58073580374355,0.8840693508122892,0.953239289446186,0.7522160379303237,100,46.66990813265934
ventral/south_ventral/fv_pa_41_v_resized.jpg,4079.0,267.82337649086287,0.8504036589654315,0.9554930897165612,0.7630003741114852,100,52.48399500790599
ventral/south_ventral/fv_sj_11_v_resized.jpg,3639.0,251.6812408671319,0.8843792627796161,0.9642289348171701,0.7735969387755102,100,46.62124799409115
ventral/south_ventral/fv_pa_100_v_resized.jpg,5482.0,293.27922061357856,0.7129297233243954,0.966331746871144,0.7538503850385039,100,70.07154356112802
ventral/south_ventral/fv_sj_31_v_resized.jpg,3375.0,254.2670273047588,0.9018591336092404,0.9488332864773685,0.7747933884297521,100,43.19033830624277
ventral/south_ventral/fv_ba_83_v_resized.jpg,3004.0,244.12489168102786,0.9234266821385666,0.958213716108453,0.8066595059076263,100,38.421632514465905
ventral/south_ventral/fv_la_13_v_resized.jpg,3846.0,258.5096679918781,0.8701573650739491,0.9591022443890275,0.7929896907216495,100,49.229099921077264
ventral/south_ventral/fv_pa_47_v_resized.jpg,3460.0,253.58073580374355,0.8962736530772393,0.9542195256480971,0.77665544332211,100,44.27115599529933
ventral/south_ventral/fv_pa_79_v_resized.jpg,3836.0,267.7228714274745,0.8713478944791871,0.95995995995996,0.7749494949494949,100,49.05590323531121
ventral/south_ventral/fv_PuPe__3_v_resized.jpg,3504.0,281.4802307403552,0.8867882065424249,0.906832298136646,0.7448979591836735,100,46.233293716163175
ventral/south_ventral/fv_PuRo__12_v_resized.jpg,3132.0,236.4680374315355,0.9159216058711215,0.9793621013133208,0.867590027700831,100,40.18866521249764
ventral/south_ventral/fv_pa_60_v_resized.jpg,3354.0,245.88225099390854,0.9024467183601332,0.970767004341534,0.8232695139911634,100,42.968426070483474
ventral/south_ventral/fv_pa_92_v_resized.jpg,4482.0,279.1370849898476,0.8202932548462695,0.9628356605800215,0.7727586206896552,100,57.18970400323049
ventral/south_ventral/fv_PuRo__14_v_resized.jpg,3523.0,259.237590053236,0.8919248426827253,0.9594226579520697,0.7988662131519274,100,45.14382019394773
ventral/south_ventral/fv_la_14_v_resized.jpg,3509.0,256.2670273047588,0.8928189187477495,0.9517222674260917,0.7876543209876543,100,45.02013554882087
ventral/south_ventral/fv_lac_21_v_resized.jpg,3391.0,249.63961030678928,0.8989658986163674,0.9606232294617564,0.8410218253968254,100,43.745223328005835
ventral/south_ventral/fv_pb_6_v_resized.jpg,3847.0,260.8528137423857,0.8696842025828406,0.9624718538904178,0.7694,100,49.31266997282298
ventral/south_ventral/fv_ba_2_v_resized.jpg,3735.0,255.4386001800126,0.8795584911648165,0.9651162790697675,0.7940051020408163,100,47.65240287017989
ventral/south_ventral/fv_ba_84_v_resized.jpg,3318.0,244.8528137423857,0.9051601834390848,0.9617391304347827,0.7774133083411434,100,42.442880582701214
ventral/south_ventral/fv_sj_15_v_resized.jpg,3578.0,249.5391052434009,0.887195158614689,0.9636412604363048,0.8102355072463768,100,45.97353271650797
ventral/south_ventral/fv_PuRo__18_v_resized.jpg,3564.0,252.0243866176395,0.8890747503373131,0.9658536585365853,0.782608695652174,100,45.700577069991986
ventral/south_ventral/fv_PuRo__2_v_resized.jpg,3555.0,263.84062043356596,0.8905438267655947,0.9610705596107056,0.8504784688995215,100,45.55509401090809
ventral/south_ventral/fv_PuRo__4_v_resized.jpg,3329.0,248.8528137423857,0.9033733521135054,0.9654872389791184,0.8087949465500486,100,42.8283208010224
ventral/south_ventral/fv_pa_21_v_resized.jpg,3714.0,253.82337649086287,0.8807806917956523,0.9656786271450858,0.7895408163265306,100,47.396167981893434
ventral/south_ventral/fv_ba_46_v_resized.jpg,3558.0,254.58073580374355,0.8924624027746205,0.9582547805009426,0.7563775510204082,100,45.272693582244855
ventral/south_ventral/fv_ba_11_v_resized.jpg,3624.0,265.58073580374355,0.8851894612027621,0.9494367304165575,0.7395918367346939,100,46.40572793670081
ventral/south_ventral/fv_pa_23_v_resized.jpg,3653.0,260.6101730552664,0.8818411566134599,0.9567836563645888,0.7845790378006873,100,47.004518192035
ventral/south_ventral/fv_pa_85_v_resized.jpg,3509.0,248.36753236814712,0.8907999804440865,0.972291493488501,0.8307291666666666,100,45.16051034149983
ventral/south_ventral/fv_ba_23_v_resized.jpg,3274.0,240.26702730475878,0.908135011656244,0.9770217845419278,0.8438144329896907,100,41.871784732178185
ventral/south_ventral/fv_ba_85x_v_resized.jpg,3496.0,250.36753236814712,0.8938509136748846,0.9681528662420382,0.8025711662075299,100,44.750801033109646
ventral/south_ventral/fv_pb_7_v_resized.jpg,3370.0,250.75230867899737,0.901256531765479,0.9554862489367735,0.7564534231200898,100,43.17504577537497
ventral/south_ventral/fv_pa_10_v_resized.jpg,3524.0,251.19595949289334,0.891304270093475,0.9649507119386638,0.834280303030303,100,45.2603936472439
ventral/south_ventral/fv_pa_110_v_resized.jpg,4412.0,274.16652224137044,0.8249761652053335,0.9587136027813994,0.8062865497076024,100,56.51951639191509
